Frame number,18941
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.492,55.1032,386.511,710.62,126.281,-54.165,668.569,136.943,-369.515,685.683,31.7433,-324.042,872.296,-63.3564,-330.677,870.004
0.496,55.1032,386.511,710.62,126.281,-54.165,668.569,136.943,-369.515,685.683,31.7642,-324.052,872.336,-63.392,-330.73,869.986
0.5,55.1032,386.511,710.62,126.281,-54.165,668.569,136.95,-369.495,685.669,31.7433,-324.042,872.296,-63.3071,-330.644,869.975
0.504,55.1032,386.511,710.62,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.7642,-324.052,872.336,-63.3428,-330.697,869.958
0.508,55.1024,386.54,710.618,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.7433,-324.042,872.296,-63.3071,-330.644,869.975
0.512,55.0821,386.588,710.597,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.7762,-324.022,872.317,-63.4287,-330.637,870.036
0.516,55.0364,386.564,710.651,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.7433,-324.042,872.296,-63.4287,-330.637,870.036
0.52,54.9705,386.547,710.69,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.7762,-324.022,872.317,-63.4287,-330.637,870.036
0.524,54.8682,386.636,710.761,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.7762,-324.022,872.317,-63.4047,-330.591,870.025
0.528,54.8391,386.61,710.773,126.271,-54.1047,668.555,136.932,-369.431,685.687,31.6505,-323.957,872.366,-63.4273,-330.645,870.062
0.532,54.66,386.583,710.856,126.238,-54.0342,668.514,136.932,-369.431,685.687,31.7762,-324.022,872.317,-63.4287,-330.637,870.036
0.536,54.6126,386.571,710.889,126.238,-54.0342,668.514,136.897,-369.362,685.69,31.6839,-323.979,872.363,-63.4287,-330.637,870.036
0.54,54.611,386.569,710.913,126.238,-54.0342,668.514,136.897,-369.362,685.69,31.5138,-323.836,872.402,-63.4287,-330.637,870.036
0.544,54.6068,386.641,710.946,126.217,-53.9649,668.548,136.9,-369.342,685.699,31.5138,-323.836,872.402,-63.4957,-330.619,870.02
0.548,54.5554,386.633,710.998,126.217,-53.9649,668.548,136.811,-369.231,685.735,31.5138,-323.836,872.402,-63.4957,-330.619,870.02
0.552,54.4615,386.72,711.051,126.217,-53.9649,668.548,136.814,-369.211,685.744,31.5302,-323.771,872.433,-63.4957,-330.619,870.02
0.556,54.3856,386.792,711.092,126.217,-53.9649,668.548,136.689,-369.118,685.68,31.5221,-323.73,872.468,-63.472,-330.573,870.009
0.56,54.325,386.798,711.169,126.238,-53.9032,668.576,136.698,-369.078,685.652,31.5221,-323.73,872.468,-63.4957,-330.619,870.02
0.564,54.2438,386.76,711.249,126.218,-53.9176,668.546,136.705,-369.059,685.637,31.5221,-323.73,872.468,-63.5734,-330.529,870.082
0.568,54.2186,386.819,711.256,126.239,-53.8558,668.575,136.705,-369.059,685.637,31.5302,-323.771,872.433,-63.5734,-330.529,870.082
0.572,54.1921,386.795,711.251,126.239,-53.8558,668.575,136.705,-369.059,685.637,31.5221,-323.73,872.468,-63.4398,-330.492,870.099
0.576,54.1921,386.795,711.251,126.239,-53.8558,668.575,136.705,-369.059,685.637,31.553,-323.705,872.43,-63.441,-330.484,870.074
0.58,54.1332,386.819,711.239,126.238,-53.813,668.571,136.602,-368.917,685.583,31.5287,-323.687,872.471,-63.6546,-330.415,870.126
0.584,54.1332,386.819,711.239,126.204,-53.7333,668.557,136.602,-368.917,685.583,31.6445,-323.651,872.445,-63.6535,-330.394,870.124
0.588,53.9611,386.751,711.255,126.278,-53.8513,668.619,136.602,-368.917,685.583,31.5486,-323.557,872.465,-63.6549,-330.386,870.099
0.592,53.9611,386.751,711.255,126.238,-53.813,668.571,136.602,-368.917,685.583,31.4106,-323.477,872.428,-63.4606,-330.296,870.049
0.596,53.9323,386.725,711.276,126.235,-53.7042,668.59,136.648,-368.928,685.542,31.613,-323.486,872.437,-63.3745,-330.253,870.022
0.6,53.8581,386.792,711.293,126.234,-53.7609,668.564,136.602,-368.917,685.583,31.613,-323.486,872.437,-63.4158,-330.226,870.069
0.604,53.7905,386.824,711.3,126.276,-53.8009,668.613,136.602,-368.917,685.583,31.613,-323.486,872.437,-63.32,-330.098,870.111
0.608,53.6495,386.811,711.342,126.178,-53.6352,668.56,136.602,-368.917,685.583,31.512,-323.405,872.411,-63.2877,-330.038,870.098
0.612,53.5397,386.75,711.386,126.178,-53.6352,668.56,136.602,-368.917,685.583,31.512,-323.405,872.411,-63.2272,-329.949,870.13
0.616,53.5397,386.75,711.386,126.178,-53.6352,668.56,136.602,-368.917,685.583,31.5337,-323.375,872.405,-63.2386,-329.964,870.089
0.62,53.4463,386.714,711.478,126.178,-53.6352,668.56,136.602,-368.917,685.583,31.5659,-323.345,872.415,-63.1913,-329.885,870.1
0.624,53.3911,386.743,711.494,125.976,-53.5029,668.53,136.602,-368.917,685.583,31.5659,-323.345,872.415,-63.1913,-329.885,870.1
0.628,53.3364,386.777,711.531,125.996,-53.4894,668.552,136.584,-368.85,685.573,31.5699,-323.316,872.387,-63.2141,-329.856,870.084
0.632,53.2537,386.837,711.613,125.976,-53.5029,668.53,136.662,-368.845,685.494,31.5977,-323.283,872.386,-63.1738,-329.837,870.044
0.636,53.0193,386.831,711.681,126.016,-53.5138,668.604,136.662,-368.845,685.494,31.488,-323.187,872.321,-63.0891,-329.765,870.052
0.64,52.8956,386.781,711.714,125.996,-53.4894,668.552,136.551,-368.737,685.502,31.488,-323.187,872.321,-63.0891,-329.765,870.052
0.644,52.7805,386.743,711.775,125.996,-53.4894,668.552,136.551,-368.737,685.502,31.488,-323.187,872.321,-63.1906,-329.742,870.077
0.648,52.628,386.753,711.839,125.976,-53.5029,668.53,136.551,-368.737,685.502,31.5556,-323.123,872.299,-63.1906,-329.742,870.077
0.652,52.5907,386.796,711.836,126.034,-53.5554,668.599,136.551,-368.737,685.502,31.7543,-323.118,872.345,-63.2377,-329.685,870.047
0.656,52.5311,386.869,711.842,126.034,-53.5554,668.599,136.497,-368.65,685.408,31.6957,-323.034,872.342,-63.3513,-329.662,870.089
0.66,52.5172,386.875,711.918,126.035,-53.4987,668.626,136.497,-368.65,685.408,31.802,-323.043,872.339,-63.3861,-329.634,870.08
0.664,52.4917,386.829,711.908,126.022,-53.4934,668.582,136.497,-368.65,685.408,31.7777,-323.036,872.298,-63.3653,-329.59,870.047
0.668,52.4155,386.83,711.937,125.969,-53.4725,668.593,136.497,-368.65,685.408,31.5801,-322.946,872.277,-63.4619,-329.522,870.049
0.672,52.3708,386.843,711.972,125.995,-53.4761,668.622,136.429,-368.556,685.373,31.636,-322.878,872.204,-63.5519,-329.444,870.016
0.676,52.3795,386.821,712.004,125.995,-53.4761,668.622,136.429,-368.556,685.373,31.7358,-322.865,872.168,-63.6099,-329.363,869.985
0.68,52.3795,386.821,712.004,125.995,-53.4761,668.622,136.382,-368.544,685.414,31.7358,-322.865,872.168,-63.6099,-329.363,869.985
0.684,52.3795,386.821,712.004,126.007,-53.5382,668.64,136.429,-368.556,685.373,31.5568,-322.745,872.218,-63.6679,-329.296,869.988
0.688,52.323,386.815,712.06,125.969,-53.4725,668.593,136.429,-368.556,685.373,31.6632,-322.754,872.215,-63.5622,-329.284,869.981
0.692,52.3505,386.857,712.087,125.995,-53.4761,668.622,136.259,-368.506,685.433,31.5518,-322.629,872.165,-63.6385,-329.259,869.978
0.696,52.2694,386.806,712.222,125.995,-53.4761,668.622,136.429,-368.556,685.373,31.6534,-322.725,872.089,-63.6385,-329.259,869.978
0.7,52.259,386.801,712.291,125.956,-53.4103,668.575,136.259,-368.506,685.433,31.6534,-322.725,872.089,-63.7768,-329.162,870.005
0.704,52.2393,386.812,712.34,125.996,-53.4193,668.649,136.382,-368.544,685.414,31.8203,-322.781,872.086,-63.7768,-329.162,870.005
0.708,52.2435,386.816,712.368,125.969,-53.4725,668.593,136.306,-368.518,685.392,31.8045,-322.768,872.049,-63.6729,-329.149,869.997
0.712,52.2283,386.821,712.401,125.956,-53.4103,668.575,136.306,-368.518,685.392,31.6944,-322.754,872.018,-63.7228,-329.135,869.985
0.716,52.2438,386.819,712.485,125.956,-53.4103,668.575,136.306,-368.518,685.392,31.7886,-322.692,872.008,-63.7302,-329.139,869.963
0.72,52.1858,386.809,712.634,125.957,-53.3533,668.602,136.306,-368.518,685.392,31.6704,-322.679,872.014,-63.6594,-329.08,869.898
0.724,52.1755,386.819,712.793,125.956,-53.4103,668.575,136.306,-368.518,685.392,31.7164,-322.652,872.038,-63.6236,-329.021,869.902
0.728,52.2091,386.849,712.838,125.983,-53.4273,668.534,136.429,-368.556,685.373,31.6704,-322.679,872.014,-63.6671,-329.016,869.867
0.732,52.195,386.767,712.985,125.983,-53.4273,668.534,136.306,-368.518,685.392,31.8322,-322.664,872.033,-63.745,-329.028,869.849
0.736,52.1133,386.708,713.189,125.983,-53.4273,668.534,136.306,-368.518,685.392,31.8322,-322.664,872.033,-63.8004,-328.971,869.825
0.74,52.1708,386.714,713.351,125.983,-53.4273,668.534,136.306,-368.518,685.392,31.7164,-322.652,872.038,-63.8004,-328.971,869.825
0.744,52.2732,386.688,713.435,125.983,-53.4273,668.534,136.306,-368.518,685.392,31.8359,-322.618,872.003,-63.7461,-328.884,869.784
0.748,52.3827,386.494,713.676,125.985,-53.3706,668.561,136.306,-368.518,685.392,31.8359,-322.618,872.003,-63.8133,-328.866,869.767
0.752,52.3801,386.446,714.111,125.983,-53.4273,668.534,136.306,-368.518,685.392,31.7182,-322.601,871.971,-63.8133,-328.866,869.767
